series_id,alpha_loss,p0l1,seq,convex
FOODS_1_005_CA_2_evaluation,0.9863424650733399,0.9882678488376753,0.9897662603190674,0.9661077539584365
FOODS_1_005_WI_2_evaluation,2.379041340103212,2.376487815710422,2.384257606704645,2.0103344326865913
FOODS_1_012_CA_1_evaluation,1.0143224429140416,1.0132109438223964,1.0148638988697167,0.9863893733909587
FOODS_1_012_TX_3_evaluation,0.6266575766011216,0.5900641016385078,0.6221358991911691,0.5501799061831393
FOODS_1_017_CA_1_evaluation,1.5979724848030354,1.5976238638236817,1.6050569415355278,1.5170854007228265
FOODS_1_017_TX_1_evaluation,0.6333632024348332,0.6194211834412673,0.6166201032458772,0.5878031888160805
FOODS_1_018_CA_2_evaluation,1.0190829038180902,1.0162197031066293,1.019148505804309,0.9082780718941028
FOODS_1_018_CA_4_evaluation,0.5305139214846282,0.5306574638676573,0.5306407236488656,0.487918704389062
FOODS_1_018_TX_1_evaluation,2.314626564638291,2.319314491546699,2.3073728412908134,2.083354114260566
FOODS_1_018_TX_3_evaluation,2.442367462901511,2.4532308035716732,2.4552270968266563,2.2281644543251375
FOODS_1_018_WI_1_evaluation,0.3634098437554512,0.375593742113633,0.36359295625377935,0.3448190815935381
FOODS_1_018_WI_3_evaluation,0.5899332566931563,0.5906029894662762,0.5902489061531283,0.5634742730556332
FOODS_1_021_CA_2_evaluation,4.798160041568628,4.8077921481038635,4.797918376600638,4.63262592590059
FOODS_1_024_WI_1_evaluation,1.721544638966958,1.7256936800572535,1.7254135421339123,1.6046402937934412
FOODS_1_029_WI_3_evaluation,0.21148568419423408,0.15925259734508077,0.15832729102281162,0.14688805901950877
FOODS_1_030_CA_1_evaluation,0.6224187459715854,0.5856165950010995,0.594187727580198,0.5143977133540364
FOODS_1_033_CA_3_evaluation,0.3881557282479255,0.336859773754586,0.34165366954720683,0.3245926201150716
FOODS_1_033_TX_3_evaluation,2.4432059022670134,2.4175282805635976,2.4417211240565613,2.3266552006893133
FOODS_1_035_WI_3_evaluation,0.3939532292911427,0.3865838269200123,0.3759250954575129,0.3595922794399545
FOODS_1_036_CA_2_evaluation,0.9544024284249458,0.9458178636695246,0.9403883479748476,0.9005588211784944
FOODS_1_037_TX_2_evaluation,0.6876284191310159,0.6679484414613103,0.656259712420412,0.5665304726148309
FOODS_1_038_CA_4_evaluation,0.24148748330408332,0.19807881230984656,0.19625517107671478,0.1781240702531692
FOODS_1_043_CA_1_evaluation,0.741032838545643,0.7423266585859628,0.7484927337521791,0.6444977854144508
FOODS_1_043_CA_2_evaluation,0.3001056726386698,0.29242021147391223,0.30007648696768224,0.28209581001054657
FOODS_1_043_WI_2_evaluation,0.980204731801071,0.9437997383063932,0.9783790091202409,0.7744317681076792
FOODS_1_045_CA_1_evaluation,1.2982622149970007,1.301089445442251,1.2877832876429318,1.1886973027859236
FOODS_1_046_CA_1_evaluation,0.36393389415934635,0.3639454689435175,0.3623985892582897,0.34358658297328964
FOODS_1_046_CA_2_evaluation,0.7443823244133302,0.7273205285267914,0.731114214256657,0.6975099199684026
FOODS_1_046_TX_2_evaluation,0.16483779639888488,0.15951254395937103,0.1610606837984363,0.135541887658596
FOODS_1_046_TX_3_evaluation,0.5506842442576919,0.5741921408532059,0.5675249580692009,0.5218736419856542
FOODS_1_046_WI_1_evaluation,0.5452637618109933,0.547286644693534,0.5476021118460122,0.5243520443672695
FOODS_1_046_WI_2_evaluation,0.31137595472972374,0.30770789747904526,0.3080810566624796,0.2805207434565182
FOODS_1_046_WI_3_evaluation,0.3484069290315113,0.33416800665307234,0.3389934912088149,0.30690950848672216
FOODS_1_049_CA_2_evaluation,1.3967835641910817,1.393945738269274,1.3958939624286153,1.358002703329012
FOODS_1_052_CA_3_evaluation,2.5273240834381334,2.5275609776973873,2.5378385047604004,2.510841506581913
FOODS_1_053_TX_2_evaluation,0.38298507376539387,0.3524859298750946,0.3547260893394724,0.3401814380395982
FOODS_1_054_TX_2_evaluation,1.3320134477252674,1.3356366178107437,1.333318962079133,1.3163748063144436
FOODS_1_055_CA_4_evaluation,1.5093162711241568,1.4873992239099494,1.4658210026080989,1.3660547154159604
FOODS_1_058_TX_2_evaluation,0.31021745075531376,0.331035910831479,0.30825213826049086,0.288354881575867
FOODS_1_059_WI_1_evaluation,2.9266433069925077,2.930606148887634,2.9262938127262648,2.8715157515887477
FOODS_1_061_CA_2_evaluation,0.4176614347614276,0.4092192750311961,0.41592926628955906,0.3881693795746268
FOODS_1_063_WI_2_evaluation,1.1238586534524422,1.105166042463607,1.1534146693332339,0.9695874651768297
FOODS_1_068_WI_1_evaluation,0.46778803972282007,0.4498674106416714,0.4513652359493399,0.4225356868977512
FOODS_1_070_CA_3_evaluation,0.5375960477090546,0.5193997546155218,0.5040137510599461,0.468581833043291
FOODS_1_072_CA_3_evaluation,2.937494296425168,2.922999101768669,2.944623082009669,2.531893063890047
FOODS_1_075_CA_1_evaluation,1.1172119274701433,1.1007777675589219,1.1086919583273933,1.043983653053855
FOODS_1_082_TX_2_evaluation,2.88885802106528,2.8943979645101954,2.890934686523854,2.435571304100199
FOODS_1_082_WI_2_evaluation,1.0847323564453204,1.0445821382142328,1.0911432786928068,0.8989985462578168
FOODS_1_085_CA_1_evaluation,0.344304110721572,0.34314079924565033,0.3439748380689935,0.30796773217434686
FOODS_1_085_CA_2_evaluation,0.514120218357605,0.5137290898957864,0.5140641769340153,0.49115618084803797
FOODS_1_085_CA_3_evaluation,0.730576148596754,0.730303765680473,0.7343418423191603,0.6538055672006814
FOODS_1_085_TX_1_evaluation,0.4447610321946302,0.438629508215612,0.44246310770099756,0.3782889245828395
FOODS_1_085_TX_2_evaluation,0.33181587428410925,0.3320205358544546,0.32890721839430137,0.2964888509734269
FOODS_1_085_TX_3_evaluation,1.1648770777931856,1.1733430364442448,1.1676368618299613,1.1128285439302983
FOODS_1_088_CA_4_evaluation,0.9252181924023422,0.8862850334525986,0.8941899062615845,0.8158678203454673
FOODS_1_093_CA_2_evaluation,1.873151988173209,1.8679558509327834,1.8771232073337984,1.837052844895337
FOODS_1_095_CA_1_evaluation,0.33505823300722337,0.28133034618447655,0.2798349165237364,0.26247110686569963
FOODS_1_096_TX_3_evaluation,4.164589840065148,4.187167437013957,4.169829680711158,3.9016158812184796
FOODS_1_096_WI_2_evaluation,2.7085989948668594,2.710548923100788,2.7085992505423953,1.972478788776714
FOODS_1_097_CA_2_evaluation,2.3621351392309893,2.355799210205516,2.3649199820456004,2.323314096247899
FOODS_1_101_CA_2_evaluation,2.1608583292100696,2.132724764493253,2.1404812139487404,2.077228583947259
FOODS_1_102_CA_2_evaluation,0.5296293281440474,0.48456071536556355,0.4749796632056864,0.41940909224291617
FOODS_1_105_CA_2_evaluation,0.12301227324513585,0.10219768099894176,0.050296973241390514,0.030440259234955774
FOODS_1_106_CA_2_evaluation,0.7168099166274841,0.7317153074176743,0.7232228908346605,0.6865469105125053
FOODS_1_108_CA_3_evaluation,0.5301739617441023,0.5315455456946617,0.5329032435948274,0.5150456805577708
FOODS_1_113_CA_2_evaluation,3.335056788859781,3.3177179566802866,3.3880598878222714,3.1703029176535913
